Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
40.7569,-73.7907,18263.89,268.65,1307.62,1.27,103.13,108.23,86
40.8745,-73.8945,10633.23,208.81,1209.58,35.65,101.86,136.24,73
40.6999,-73.959,64323.08,215.18,2654.7,25.46,658.26,80.21,92
40.608,-73.9164,7523.32,147.7,1451.49,5.09,112.05,85.31,58
40.8208,-73.8066,9989.86,81.49,152.79,5.09,38.2,16.55,28
40.5969,-73.9924,47548.78,254.65,2111.03,10.19,184.62,208.81,94
40.679,-73.8219,34180.72,213.9,2131.4,0,108.23,138.78,88
40.7745,-73.8296,1978.23,157.88,1233.77,2.55,86.58,35.65,65
40.6543,-73.9175,52794.87,283.93,3426.29,15.28,67.48,207.54,83
40.7928,-73.8092,10050.39,161.7,1422.21,0,62.39,26.74,90
40.825,-73.8517,23235.0,159.15,1410.75,38.2,82.76,70.03,88
40.5656,-74.1989,27.39,5.09,67.48,0,455.82,7.64,8
40.5751,-73.9685,3736.29,132.42,1488.42,34.38,1042.78,154.06,93
40.5941,-73.9019,6.52,15.28,117.14,25.46,17.83,1.27,10
40.6485,-73.7436,3930.23,72.57,87.85,0,35.65,1.27,14
40.7127,-73.762,36507.69,364.15,2482.82,0,173.16,114.59,74
40.6435,-73.9495,59831.17,234.28,2816.41,8.91,213.9,117.14,84
40.7754,-73.9061,67057.97,168.07,2018.08,29.28,444.36,101.86,94
40.7575,-73.816,23910.26,235.55,2479.0,8.91,341.23,134.96,89
40.6951,-73.9855,21309.73,327.22,3609.63,166.79,1741.79,219.0,98
40.5597,-74.2096,27.39,38.2,168.07,0,145.15,10.19,24
40.5884,-74.1078,1839.56,132.42,500.38,3.82,560.23,24.19,44
40.5161,-74.2198,3503.01,87.85,432.9,14.01,901.45,17.83,31
40.5774,-73.9525,14691.06,147.7,1436.21,3.82,522.03,119.68,93
40.7235,-73.8909,28030.61,213.9,2061.37,40.74,243.19,105.68,77
40.5607,-74.1536,11508.88,229.18,874.72,24.19,566.59,17.83,61
40.6547,-73.9005,7621.21,203.72,2794.76,15.28,56.02,109.5,69
40.5562,-74.1864,11166.67,169.34,552.59,0,888.72,7.64,17
40.6619,-73.8789,19036.27,216.45,3040.5,29.28,68.75,159.15,72
40.7534,-73.9814,24776.12,327.22,3542.15,49.66,2090.66,452.0,99
40.7272,-73.9924,42955.56,444.36,3665.66,53.48,3262.04,264.83,100
40.7316,-73.7919,11829.69,229.18,485.1,2.55,272.47,98.04,74
40.7467,-73.8024,19046.36,160.43,1245.23,19.1,94.22,34.38,49
40.6248,-74.0308,43190.48,198.63,2503.19,15.28,457.09,193.53,99
40.6243,-73.908,21165.41,175.71,1892.03,15.28,78.94,73.85,60
